data,time,cases,deaths,tests,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+,male,female
2020-07-31,03:00 PM,28,0,4612,3,1,8,4,3,2,2,4,0,2,14,15
2020-08-01,03:00 PM,28,0,4668,3,1,8,4,3,2,2,4,0,2,14,15
2020-08-02,03:00 PM,29,0,4745,3,1,8,4,3,2,2,4,0,2,14,15
2020-08-03,03:00 PM,29,0,4852,3,1,8,4,3,2,2,4,0,2,14,15
2020-08-04,03:00 PM,30,0,4863,3,1,8,4,3,2,2,4,1,2,14,16
2020-08-05,03:00 PM,30,0,4942,3,1,8,4,3,2,2,4,1,2,14,16
2020-08-06,03:00 PM,31,0,4961,3,1,8,4,3,2,3,4,1,2,14,17
2020-08-07,03:00 PM,31,0,4999,3,1,8,4,3,2,3,4,1,2,14,17
2020-08-08,03:00 PM,31,0,5026,3,1,8,4,3,2,3,4,1,2,14,17
2020-08-09,03:00 PM,32,0,5102,3,1,8,4,3,3,3,4,1,2,15,17
2020-08-10,03:00 PM,32,0,5246,3,1,8,4,3,3,3,4,1,2,15,17
2020-08-11,03:00 PM,32,1,5272,3,1,8,4,3,3,3,4,1,2,15,17
2020-08-12,03:00 PM,32,1,5285,3,1,8,4,3,3,3,4,1,2,15,17
2020-08-13,03:00 PM,32,1,5305,3,1,8,4,3,3,3,4,1,2,15,17
2020-08-14,03:00 PM,32,1,5315,3,1,8,4,3,3,3,4,1,2,15,17
2020-08-15,03:00 PM,32,1,5350,3,1,8,4,3,3,3,4,1,2,15,17
2020-08-16,03:00 PM,34,1,5384,3,2,9,4,3,3,3,4,1,2,17,17
2020-08-17,03:00 PM,34,1,5475,3,2,9,4,3,3,3,4,1,2,17,17
2020-08-18,03:00 PM,34,1,5538,3,2,9,4,3,3,3,4,1,2,17,17
2020-08-19,03:00 PM,34,1,5579,3,2,9,4,3,3,3,4,1,2,17,17
2020-08-20,03:00 PM,34,1,5595,3,2,9,4,3,3,3,4,1,2,17,17
2020-08-21,03:00 PM,36,1,5603,3,2,9,5,3,3,3,4,1,2,18,17
2020-08-22,03:00 PM,36,1,5682,3,2,9,5,3,3,3,4,1,2,18,17
2020-08-24,03:00 PM,37,1,5755,3,2,9,5,3,3,4,4,1,2,19,17
2020-08-25,03:00 PM,37,1,5829,3,2,9,5,3,3,4,4,1,2,19,17
2020-08-26,03:00 PM,37,1,5999,3,2,9,5,3,3,4,4,1,2,19,17
2020-08-27,03:00 PM,37,1,6001,3,2,9,5,3,3,4,4,1,2,19,17
2020-08-28,03:00 PM,37,1,6015,3,2,9,5,3,3,4,4,1,2,19,17
2020-08-29,03:00 PM,37,1,6033,3,2,9,5,3,3,4,4,1,2,19,17
2020-08-30,03:00 PM,37,1,6096,3,2,9,5,3,3,4,4,1,2,19,17
2020-08-31,03:00 PM,37,1,6164,3,2,9,5,3,3,4,4,1,2,19,17
2020-09-01,03:00 PM,37,1,6171,3,2,9,5,3,3,4,4,1,2,19,17
2020-09-02,03:00 PM,38,1,6270,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-03,03:00 PM,38,1,6361,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-04,03:00 PM,38,1,6390,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-05,03:00 PM,38,1,6400,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-06,03:00 PM,38,1,6531,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-07,03:00 PM,38,1,6542,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-08,03:00 PM,38,1,6585,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-09,03:00 PM,38,1,6632,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-10,03:00 PM,38,1,6661,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-11,03:00 PM,38,1,6673,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-12,03:00 PM,38,1,6701,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-13,03:00 PM,38,1,6742,3,2,10,5,3,3,4,4,1,2,19,18
2020-09-14,03:00 PM,39,1,6760,3,2,10,5,3,4,4,4,1,2,20,18
2020-09-15,03:00 PM,39,1,6768,3,2,10,5,3,4,4,4,1,2,20,18
2020-09-16,03:00 PM,39,1,6799,3,2,10,6,3,3,4,4,1,2,20,18
2020-09-17,03:00 PM,39,1,6823,3,2,10,6,3,3,4,4,1,2,20,18
2020-09-18,03:00 PM,40,1,6844,3,2,10,6,3,3,4,5,1,2,20,19
2020-09-19,03:00 PM,41,1,6876,3,2,10,6,4,3,4,5,1,2,20,20
2020-09-20,03:00 PM,42,1,6957,4,2,11,6,4,3,4,5,1,2,20,22
2020-09-21,03:00 PM,42,1,6957,4,2,11,6,4,3,4,5,1,2,20,22
2020-09-22,03:00 PM,42,1,6961,4,2,11,7,4,3,4,5,1,2,21,22
2020-09-23,03:00 PM,43,1,7001,5,2,11,7,4,3,4,5,1,2,22,22
2020-09-24,03:00 PM,44,1,7018,5,2,11,7,4,3,4,6,1,2,23,22
2020-09-25,03:00 PM,44,1,7051,5,2,11,7,4,3,4,6,1,2,23,22
2020-09-26,03:00 PM,45,1,7059,5,2,11,7,4,3,4,6,2,2,23,23
2020-09-28,03:00 PM,46,1,7187,5,2,11,8,4,3,4,6,2,2,23,24
2020-09-29,03:00 PM,46,1,7207,5,2,11,8,4,3,4,6,2,2,23,24
2020-09-30,03:00 PM,46,1,7231,5,2,11,8,4,3,4,6,2,2,23,24
2020-10-01,03:00 PM,47,1,7253,5,3,11,8,4,3,4,6,2,2,23,25
2020-10-02,03:00 PM,47,1,7280,5,3,11,8,4,3,4,6,2,2,23,25
2020-10-03,03:00 PM,48,1,7320,6,3,11,8,4,3,4,6,2,2,23,25
2020-10-04,03:00 PM,49,1,7353,6,3,11,8,5,3,4,6,2,2,23,26
2020-10-05,03:00 PM,49,1,7381,6,3,11,8,5,3,4,6,2,2,23,26
2020-10-06,03:00 PM,50,1,7397,6,3,12,8,5,3,4,6,2,2,24,26
2020-10-07,03:00 PM,50,1,7420,6,3,12,8,5,3,4,6,2,2,24,26
2020-10-08,03:00 PM,50,1,7424,6,3,12,8,5,3,4,6,2,2,24,26
2020-10-09,03:00 PM,54,1,7466,6,4,12,8,5,4,6,6,2,2,26,27
2020-10-10,03:00 PM,57,1,7487,6,6,12,8,5,5,6,6,2,2,28,28
2020-10-11,03:00 PM,64,1,7577,8,6,13,9,5,6,6,7,3,2,30,33
2020-10-12,03:00 PM,64,1,7689,8,6,13,9,5,6,6,7,3,2,30,33
2020-10-13,03:00 PM,67,1,7736,8,6,14,9,5,8,6,7,3,2,32,34
2020-10-14,03:00 PM,67,1,7856,8,6,14,9,5,8,6,7,3,2,32,34
2020-10-15,03:00 PM,67,1,7897,8,6,14,9,5,8,6,7,3,2,32,34
2020-10-16,03:00 PM,67,1,8000,8,6,14,9,5,8,6,7,3,2,32,34
2020-10-17,03:00 PM,73,1,8052,9,6,16,11,5,8,6,8,3,2,36,36
2020-10-18,03:00 PM,74,1,8225,9,6,16,11,5,9,6,8,3,2,36,37
2020-10-19,03:00 PM,75,1,8293,9,6,17,11,5,9,6,8,3,2,36,38
2020-10-20,03:00 PM,75,1,8321,9,6,17,11,5,9,6,8,3,2,36,38
2020-10-21,03:00 PM,76,1,8366,9,6,18,11,5,9,6,8,3,2,37,38
2020-10-22,03:00 PM,80,1,8400,9,6,19,11,6,10,7,8,3,2,38,41
2020-10-23,03:00 PM,89,1,8624,9,6,20,11,7,12,7,10,4,4,45,43
2020-10-24,03:00 PM,89,1,8688,9,6,20,11,7,12,7,10,4,4,45,43
2020-10-25,03:00 PM,96,1,8737,9,6,23,11,8,14,7,11,4,4,45,50
2020-10-26,03:00 PM,101,1,8813,9,6,24,11,8,15,10,11,4,4,46,54
2020-10-27,03:00 PM,104,1,8844,9,7,24,12,9,15,10,11,4,4,48,55
2020-10-28,03:00 PM,109,1,8865,9,7,24,12,11,15,11,13,4,4,51,57
2020-10-29,03:00 PM,110,1,8930,9,7,24,13,11,15,11,13,4,4,51,58
2020-10-30,03:00 PM,116,1,9061,9,7,26,15,11,15,11,13,5,4,52,62
2020-10-31,03:00 PM,119,1,9115,9,7,26,15,11,16,12,14,5,4,54,63
2020-11-01,03:00 PM,127,1,9160,9,10,26,15,12,17,13,14,5,5,59,65
2020-11-02,03:00 PM,130,1,9222,9,11,26,16,12,18,13,14,5,5,60,67
2020-11-03,03:00 PM,137,1,9265,9,12,30,16,13,19,13,14,5,5,62,72
2020-11-04,03:00 PM,138,1,9280,9,12,30,16,13,19,13,14,6,5,63,72
2020-11-05,03:00 PM,141,1,9379,9,12,31,16,14,20,13,14,6,5,65,73
2020-11-06,03:00 PM,147,1,9413,9,13,33,17,15,20,13,14,7,5,67,77
2020-11-07,03:00 PM,151,1,9467,9,13,33,19,15,21,14,14,7,5,69,79
2020-11-08,03:00 PM,158,2,9647,10,13,33,21,15,21,15,17,7,5,73,82
2020-11-09,03:00 PM,160,2,9724,11,13,34,21,15,21,15,17,7,5,73,84
2020-11-10,03:00 PM,163,2,9774,11,13,34,21,15,22,15,19,7,5,75,85
2020-11-11,03:00 PM,164,2,9788,11,13,34,21,15,23,15,19,7,5,76,85
2020-11-12,03:00 PM,167,2,9856,11,13,35,22,15,24,15,19,7,5,79,85
2020-11-13,03:00 PM,174,2,9922,11,13,35,23,15,27,17,20,7,5,81,89
2020-11-14,03:00 PM,178,2,10105,11,13,36,23,15,28,17,21,8,5,83,91
2020-11-15,03:00 PM,184,2,10346,11,14,37,24,15,28,18,22,8,5,85,94
2020-11-16,03:00 PM,196,2,10411,12,14,37,24,15,28,18,22,8,5,85,95
2020-11-17,03:00 PM,200,2,10572,12,14,37,24,16,28,20,22,9,5,85,99
2020-11-18,03:00 PM,202,2,10623,12,14,37,24,17,28,20,22,9,5,85,100
2020-11-19,03:00 PM,211,2,10634,14,17,40,25,18,30,21,24,9,5,92,108
2020-11-20,03:00 PM,220,2,10660,16,19,42,25,19,30,22,24,9,6,97,112
2020-11-21,03:00 PM,227,2,10802,16,19,42,27,20,31,23,26,9,6,99,117
2020-11-22,03:00 PM,237,3,10925,16,21,42,29,21,31,24,28,10,6,106,119
2020-11-23,03:00 PM,266,3,11072,18,23,44,31,23,36,27,32,15,7,122,131
2020-11-24,03:00 PM,276,3,11186,18,23,44,32,24,40,30,33,15,7,127,136
2020-11-25,03:00 PM,286,3,11289,18,24,44,32,24,40,32,34,16,9,132,138
2020-11-26,03:00 PM,291,3,11331,18,24,44,34,24,41,32,34,18,9,134,141
2020-11-27,03:00 PM,294,3,11384,18,24,44,34,24,42,32,34,19,9,135,142
2020-11-28,03:00 PM,322,6,11622,19,24,47,34,24,45,34,40,27,13,150,154
2020-11-29,03:00 PM,331,6,11806,19,25,49,34,25,47,34,42,27,13,154,158
2020-11-30,03:00 PM,344,6,11908,19,25,50,35,26,51,35,44,29,14,162,163
2020-12-01,03:00 PM,344,6,11956,19,26,50,35,26,51,35,44,29,14,163,163
2020-12-02,03:00 PM,345,6,12072,19,26,51,35,26,51,35,44,29,14,163,164
2020-12-03,03:00 PM,359,6,12088,19,27,53,37,29,56,35,44,29,14,171,169
2020-12-04,03:00 PM,367,7,12182,19,28,53,37,30,58,37,45,29,14,176,171
2020-12-05,03:00 PM,373,8,12357,19,30,54,38,30,59,38,46,29,14,181,173
2020-12-06,03:00 PM,409,8,12466,22,31,54,38,30,59,44,56,38,21,208,182
2020-12-07,03:00 PM,418,8,12560,22,32,55,38,31,60,45,57,39,22,211,187
2020-12-08,03:00 PM,422,8,12593,22,32,55,39,32,61,45,57,40,22,213,189
2020-12-09,03:00 PM,426,8,12607,22,32,54,39,32,63,45,58,40,22,214,190
2020-12-10,03:00 PM,430,11,12650,22,32,54,39,34,63,46,58,40,22,217,190
2020-12-11,03:00 PM,433,11,12727,23,32,54,39,35,63,46,58,41,22,219,191
2020-12-12,03:00 PM,437,12,12800,23,32,54,39,36,65,46,59,41,22,221,193
2020-12-13,03:00 PM,447,12,12979,23,32,54,39,37,65,45,61,43,25,224,197
2020-12-14,03:00 PM,456,14,13017,23,32,54,41,39,66,46,61,44,26,228,200
2020-12-15,03:27 PM,463,15,13065,23,32,56,42,41,67,46,62,44,26,232,203
2020-12-16,03:00 PM,464,16,13114,23,32,57,42,42,67,47,63,44,26,236,203
2020-12-17,03:00 PM,473,20,13158,23,32,58,44,44,68,49,63,45,26,238,210
2020-12-18,03:00 PM,477,25,13375,23,32,60,44,44,68,51,63,45,26,239,213
2020-12-19,03:00 PM,482,25,13455,23,32,60,44,44,68,53,64,46,27,240,217
2020-12-20,03:00 PM,488,27,13557,23,33,60,44,44,68,54,67,47,27,243,220
2020-12-21,03:00 PM,491,27,13592,23,33,60,44,44,68,54,68,48,28,246,220
2020-12-22,03:06 PM,491,27,13654,23,33,60,44,44,68,54,68,48,28,246,220
2020-12-23,04:05 PM,500,27,13899,23,34,63,45,46,69,54,69,49,28,250,226
2020-12-24,03:00 PM,500,27,13899,23,34,63,45,46,69,54,69,49,28,250,226
2020-12-25,03:00 PM,503,29,14007,23,34,63,46,46,69,54,70,50,28,251,228
2020-12-26,03:00 PM,510,30,14081,23,35,65,46,46,69,54,72,50,28,254,230
2020-12-27,03:00 PM,512,31,14162,23,35,66,46,46,69,55,72,50,28,256,230
2020-12-28,03:00 PM,514,33,14299,23,35,66,46,47,69,56,72,50,28,257,231
2020-12-29,03:00 PM,515,33,14307,23,35,66,47,47,69,56,72,50,28,258,231
2020-12-30,03:00 PM,520,34,14357,23,35,66,47,47,69,56,72,50,29,133,128
2020-12-31,03:00 PM,524,35,14378,23,36,66,48,48,69,57,71,50,29,260,233
2021-01-01,03:00 PM,532,35,14525,23,36,68,49,49,70,58,72,51,29,262,239
2021-01-02,03:00 PM,536,35,14602,23,37,68,50,50,71,58,72,52,29,140,133
2021-01-03,03:00 PM,558,36,14738,25,38,68,52,53,74,63,75,54,30,279,249
2021-01-04,03:00 PM,576,36,14929,26,38,68,52,53,76,65,82,58,32,288,258
2021-01-05,03:00 PM,581,36,14967,26,38,69,52,53,77,67,83,58,32,291,260
2021-01-06,03:00 PM,582,37,15109,26,38,70,52,53,77,67,83,58,32,291,261
2021-01-07,03:00 PM,583,38,15135,26,38,70,52,53,77,67,84,57,32,290,262
2021-01-08,03:00 PM,594,39,15383,26,38,72,54,53,78,70,85,58,33,293,270
2021-01-09,03:00 PM,600,39,15437,27,40,73,55,54,78,70,86,58,33,297,273
2021-01-10,03:00 PM,617,39,15661,27,40,76,57,55,81,72,89,60,34,307,281
2021-01-11,03:00 PM,617,39,15707,27,40,76,57,55,81,72,89,60,34,307,281
2021-01-12,03:00 PM,617,39,15732,27,40,76,57,55,81,72,89,60,34,307,281
2021-01-13,03:00 PM,628,39,15897,28,41,79,59,55,82,72,91,61,34,314,285
2021-01-14,03:00 PM,629,39,15925,28,41,79,58,55,82,72,91,61,35,313,286
2021-01-15,03:00 PM,637,39,16042,28,42,80,59,56,82,73,93,62,35,318,288
2021-01-16,03:00 PM,645,40,15334,31,42,82,59,57,83,74,93,62,35,320,294
2021-01-17,03:00 PM,647,40,15451,31,42,82,60,58,83,74,93,62,35,321,295
2021-01-18,03:00 PM,647,40,15612,31,42,82,60,58,83,74,93,62,35,321,295
2021-01-19,03:00 PM,650,41,15631,31,43,82,61,58,83,75,94,62,35,323,297
2021-01-20,03:00 PM,653,41,15830,31,44,82,62,58,84,75,94,62,35,324,299
2021-01-21,03:00 PM,653,41,15847,31,44,82,62,58,84,75,94,62,35,324,299
2021-01-22,03:00 PM,655,43,16034,31,44,84,61,58,84,75,94,62,35,325,299
2021-01-23,03:00 PM,658,43,16090,31,44,84,61,58,86,76,94,62,35,326,301
2021-01-24,03:00 PM,659,43,16300,31,44,84,61,59,86,76,95,62,35,326,303
2021-01-25,03:00 PM,660,43,16344,31,45,84,61,59,86,76,95,62,35,327,303
2021-01-26,03:00 PM,660,43,16390,31,45,84,61,59,86,76,95,62,35,327,303
2021-01-27,03:00 PM,667,43,16523,31,46,86,62,59,87,76,96,62,36,328,309
2021-01-28,03:00 PM,667,43,16606,31,46,86,62,59,87,76,96,62,36,328,309
2021-01-29,03:00 PM,667,43,16666,31,46,86,62,59,87,76,96,62,36,328,309
2021-01-30,03:00 PM,667,43,16772,31,46,86,62,59,87,76,96,62,36,328,309
2021-01-31,03:00 PM,669,43,16905,31,46,86,62,59,87,77,96,63,36,329,310
2021-02-01,03:00 PM,669,43,17033,31,46,86,62,59,87,77,96,63,36,329,310
2021-02-02,03:00 PM,672,43,17066,31,48,87,62,59,87,77,96,63,36,330,312
2021-02-04,03:00 PM,672,43,17249,31,48,87,62,59,87,77,96,63,36,330,312
2021-02-05,03:00 PM,672,43,17260,31,48,87,62,59,87,77,96,63,36,330,312
2021-02-06,03:00 PM,672,43,17371,31,48,87,62,59,87,77,96,63,36,330,312
2021-02-07,03:00 PM,675,43,17475,31,48,87,62,59,88,77,98,63,36,332,313
2021-02-08,03:00 PM,675,43,17514,31,48,87,62,59,88,77,98,63,36,332,313
2021-02-09,03:00 PM,675,43,17526,31,48,87,62,59,88,77,98,63,36,332,313
2021-02-10,03:00 PM,675,43,17588,31,48,87,62,59,88,77,98,63,36,332,313
2021-02-11,03:00 PM,675,43,17661,31,48,87,62,59,88,77,98,63,36,332,313
2021-02-12,03:00 PM,676,43,17689,31,48,87,62,59,88,78,98,63,36,333,313
2021-02-13,03:00 PM,678,43,17756,31,48,87,62,59,88,80,98,63,36,334,314
2021-02-14,03:00 PM,678,43,17876,31,48,87,62,59,88,80,98,63,36,334,314
2021-02-16,03:00 PM,679,43,17928,31,48,88,62,59,88,80,98,63,36,334,315
2021-02-17,03:00 PM,679,43,17936,31,48,88,62,59,88,80,98,63,36,334,315
2021-02-18,03:00 PM,679,43,18,31,48,88,62,59,88,80,98,63,36,334,315
2021-02-19,03:00 PM,680,43,18103,31,48,88,62,59,88,80,99,63,36,335,315
2021-02-20,03:00 PM,686,43,18246,31,49,88,62,59,89,83,99,64,36,338,318
2021-02-21,03:00 PM,686,43,18246,31,49,88,62,59,89,83,99,64,36,338,318
2021-02-22,03:00 PM,685,43,18271,31,51,88,62,59,90,83,99,64,36,338,321
2021-02-23,03:00 PM,685,43,18282,31,51,88,62,59,90,83,99,64,36,338,321
2021-02-24,03:00 PM,685,43,18332,31,51,88,62,59,90,83,99,64,36,338,321
2021-02-25,03:00 PM,698,43,18592,31,51,89,63,60,94,86,101,64,36,342,329
2021-02-26,03:00 PM,698,43,18653,31,51,89,63,60,94,86,101,64,36,342,329
2021-02-27,03:00 PM,697,44,18760,31,51,89,63,60,94,86,101,64,36,342,329
2021-02-28,03:00 PM,697,44,18825,31,51,89,63,60,94,86,101,64,36,342,329
2021-03-01,03:00 PM,698,44,18859,31,51,90,63,60,94,86,101,64,36,343,329
2021-03-02,03:00 PM,699,45,18904,31,51,90,63,60,94,86,101,64,36,343,329
2021-03-03,03:00 PM,700,45,19078,31,51,90,63,60,94,87,101,64,36,344,329
2021-03-04,03:00 PM,703,45,19208,31,51,90,64,60,95,87,102,64,36,346,330
2021-03-05,03:00 PM,702,45,19253,31,51,90,64,60,95,87,102,64,36,346,330
2021-03-06,03:00 PM,703,45,19351,31,51,90,64,60,96,87,103,64,36,347,331
2021-03-07,03:00 PM,704,45,19444,31,51,90,65,60,96,87,103,64,36,347,332
2021-03-08,03:00 PM,704,45,19444,31,51,90,65,60,96,87,103,64,36,347,332
2021-03-09,03:00 PM,704,45,19491,31,51,90,65,60,96,87,103,64,36,347,332
2021-03-10,03:00 PM,704,45,19514,31,51,90,65,60,96,87,103,64,36,347,332
2021-03-11,03:00 PM,704,45,19522,31,51,90,65,60,96,87,103,64,36,347,332
2021-03-12,03:00 PM,704,45,19637,31,51,90,65,60,97,87,103,64,36,347,333
2021-03-13,03:00 PM,704,45,19657,31,51,90,65,60,97,87,103,64,36,347,333
2021-03-14,03:00 PM,706,45,19818,31,52,91,66,61,97,89,103,64,36,352,334
2021-03-15,03:00 PM,706,45,19839,31,52,93,66,61,97,90,104,64,36,354,336
2021-03-16,03:00 PM,707,45,19843,31,52,93,66,61,98,90,104,64,36,354,337
2021-03-17,03:00 PM,707,45,19893,31,52,93,66,61,98,90,104,64,36,354,337
2021-03-18,03:00 PM,707,45,19973,31,52,93,66,61,98,90,104,64,36,354,337
2021-03-19,03:00 PM,707,45,19999,31,52,93,66,61,98,90,104,64,36,354,337
2021-03-20,03:00 PM,707,45,20089,31,52,93,66,61,98,90,104,64,36,354,337
2021-03-21,03:00 PM,707,45,20165,31,52,93,66,61,98,90,104,64,36,354,337
2021-03-22,03:00 PM,708,45,20180,31,52,93,66,61,99,90,104,64,36,354,338
2021-03-23,03:00 PM,710,45,20218,31,52,95,66,61,98,90,105,64,36,355,337
2021-03-24,03:00 PM,713,45,20259,31,52,95,67,61,99,90,105,64,36,355,339
2021-03-25,03:24 PM,713,45,20342,31,52,94,67,61,99,90,105,64,36,355,338
2021-03-26,03:15 PM,712,45,20399,31,52,94,67,61,97,89,105,64,36,353,337
2021-03-27,03:00 PM,710,45,20426,31,52,95,67,61,97,89,105,64,36,353,338
2021-03-28,03:00 PM,710,45,20533,31,52,95,67,61,97,89,105,64,36,353,338
2021-03-29,03:00 PM,710,45,20541,31,52,95,67,61,97,89,105,64,36,353,338
2021-03-30,03:00 PM,710,45,20564,31,52,95,67,61,97,89,105,64,36,353,338
